,word,categ,prime,corrAns,correct,rt,file,word_prime_merge
1942,HUMANO,3,cartón,left,1,1.383491500047967,000108_guarani3_2023-11-14_19h50.42.184.xlsx,HUMANO_cartón
1943,TRIGO,3,oreja,left,1,1.367013599956408,000108_guarani3_2023-11-14_19h50.42.184.xlsx,TRIGO_oreja
1944,CARA,3,lapicera,left,1,1.250351400114596,000108_guarani3_2023-11-14_19h50.42.184.xlsx,CARA_lapicera
1945,MANO,3,zócalo,left,1,1.367092800093815,000108_guarani3_2023-11-14_19h50.42.184.xlsx,MANO_zócalo
1946,FAMILIA,3,rúcula,left,1,1.467055200133473,000108_guarani3_2023-11-14_19h50.42.184.xlsx,FAMILIA_rúcula
1947,HO'U,1,correr,left,1,1.400380099890754,000108_guarani3_2023-11-14_19h50.42.184.xlsx,HO'U_correr
1948,AMIGO,3,uva,left,1,1.416994200088084,000108_guarani3_2023-11-14_19h50.42.184.xlsx,AMIGO_uva
1949,KAMBY,1,leer,left,1,1.267044599866495,000108_guarani3_2023-11-14_19h50.42.184.xlsx,KAMBY_leer
1950,ÑANDU,2,papa,left,1,1.617029100190848,000108_guarani3_2023-11-14_19h50.42.184.xlsx,ÑANDU_papa
1951,PYHAREVE,1,menta,left,1,1.367117800051346,000108_guarani3_2023-11-14_19h50.42.184.xlsx,PYHAREVE_menta
1952,PULPO,3,edificio,left,1,1.2837385002058,000108_guarani3_2023-11-14_19h50.42.184.xlsx,PULPO_edificio
1953,KARIA'Y,1,pan,left,1,1.400360899977386,000108_guarani3_2023-11-14_19h50.42.184.xlsx,KARIA'Y_pan
1954,ÓGA,1,salmón,left,1,1.467069200007245,000108_guarani3_2023-11-14_19h50.42.184.xlsx,ÓGA_salmón
1955,BRAZO,3,arroz,left,1,1.283687699818984,000108_guarani3_2023-11-14_19h50.42.184.xlsx,BRAZO_arroz
1956,PETEĨ,1,escuela,left,1,1.533732600044459,000108_guarani3_2023-11-14_19h50.42.184.xlsx,PETEĨ_escuela
1957,PEẼ,1,pera,left,1,1.517006299924105,000108_guarani3_2023-11-14_19h50.42.184.xlsx,PEẼ_pera
1958,PIE,3,pata,right,1,1.267010600073263,000108_guarani3_2023-11-14_19h50.42.184.xlsx,PIE_pata
1959,PERA,3,durazno,right,1,1.233766200020909,000108_guarani3_2023-11-14_19h50.42.184.xlsx,PERA_durazno
1960,OVEVE,2,pájaro,right,1,1.333714399952441,000108_guarani3_2023-11-14_19h50.42.184.xlsx,OVEVE_pájaro
1961,OHAI,1,leer,right,1,1.317109599942341,000108_guarani3_2023-11-14_19h50.42.184.xlsx,OHAI_leer
1962,YVY'A,2,batata,right,1,1.300431200070307,000108_guarani3_2023-11-14_19h50.42.184.xlsx,YVY'A_batata
1963,PIRA,2,salmón,right,1,1.266976600047201,000108_guarani3_2023-11-14_19h50.42.184.xlsx,PIRA_salmón
1964,PYHARE,1,día,right,1,1.283815699862316,000108_guarani3_2023-11-14_19h50.42.184.xlsx,PYHARE_día
1965,MADRE,3,abuela,right,1,1.283785300096497,000108_guarani3_2023-11-14_19h50.42.184.xlsx,MADRE_abuela
1966,TEMBI'U,2,arroz,right,1,1.350461599882692,000108_guarani3_2023-11-14_19h50.42.184.xlsx,TEMBI'U_arroz
1967,AVATI'I,2,comida,right,1,1.400335600133985,000108_guarani3_2023-11-14_19h50.42.184.xlsx,AVATI'I_comida
1968,CHEAÑYRÕ,1,perdón,right,1,1.367088400060311,000108_guarani3_2023-11-14_19h50.42.184.xlsx,CHEAÑYRÕ_perdón
1969,CUERPO,3,vida,right,1,1.600395899964496,000108_guarani3_2023-11-14_19h50.42.184.xlsx,CUERPO_vida
1970,POLLO,3,gallina,right,1,1.250106000108644,000108_guarani3_2023-11-14_19h50.42.184.xlsx,POLLO_gallina
1971,SEVÓI,2,ajo,right,1,1.300381500041112,000108_guarani3_2023-11-14_19h50.42.184.xlsx,SEVÓI_ajo
1972,PAKOVA,2,plátano,right,1,1.283472499810159,000108_guarani3_2023-11-14_19h50.42.184.xlsx,PAKOVA_plátano
1973,MITÃ'I,1,nene,right,1,1.250428800005466,000108_guarani3_2023-11-14_19h50.42.184.xlsx,MITÃ'I_nene
1974,KUATIAHAIPYRE,1,noticia,right,1,1.500451800180599,000108_guarani3_2023-11-14_19h50.42.184.xlsx,KUATIAHAIPYRE_noticia
1975,RELOJ,3,tiempo,right,1,1.233696200186387,000108_guarani3_2023-11-14_19h50.42.184.xlsx,RELOJ_tiempo
1976,OÑARÕ,2,rugir,right,0,1.350347799947485,000108_guarani3_2023-11-14_19h50.42.184.xlsx,OÑARÕ_rugir
1977,CEBRA,3,rayas,right,1,1.250447100028396,000108_guarani3_2023-11-14_19h50.42.184.xlsx,CEBRA_rayas
1978,KUÑAKARAI,1,mujer,right,1,1.333704599877819,000108_guarani3_2023-11-14_19h50.42.184.xlsx,KUÑAKARAI_mujer
1979,OMOÑE'Ẽ,1,libro,right,1,1.400488100014627,000108_guarani3_2023-11-14_19h50.42.184.xlsx,OMOÑE'Ẽ_libro
1980,ENERGÍA,3,potencia,right,1,1.283735200064257,000108_guarani3_2023-11-14_19h50.42.184.xlsx,ENERGÍA_potencia
1981,CAMPO,3,estancia,right,1,1.283693300094455,000108_guarani3_2023-11-14_19h50.42.184.xlsx,CAMPO_estancia
1982,DAMA,3,mujer,right,1,1.233729199972004,000108_guarani3_2023-11-14_19h50.42.184.xlsx,DAMA_mujer
1983,PE,1,este,right,1,1.767075400101021,000108_guarani3_2023-11-14_19h50.42.184.xlsx,PE_este
1984,MBUJAPE,1,tostada,right,1,1.300370000069961,000108_guarani3_2023-11-14_19h50.42.184.xlsx,MBUJAPE_tostada
1985,KUÑA,1,chica,right,1,1.317129300208762,000108_guarani3_2023-11-14_19h50.42.184.xlsx,KUÑA_chica
1986,PARRILLA,3,asado,right,1,1.300384999951348,000108_guarani3_2023-11-14_19h50.42.184.xlsx,PARRILLA_asado
1987,ATÚN,3,pez,right,1,1.250412000110373,000108_guarani3_2023-11-14_19h50.42.184.xlsx,ATÚN_pez
1988,PÝRA,2,televisor,left,1,1.250251499935985,000108_guarani3_2023-11-14_19h50.42.184.xlsx,PÝRA_televisor
1989,SO'O,2,sonido,left,1,1.283735800068825,000108_guarani3_2023-11-14_19h50.42.184.xlsx,SO'O_sonido
1990,KAGUY,1,tortuga,left,1,1.333690400002524,000108_guarani3_2023-11-14_19h50.42.184.xlsx,KAGUY_tortuga
1991,RYGUASU,2,mar,left,1,1.467027199920267,000108_guarani3_2023-11-14_19h50.42.184.xlsx,RYGUASU_mar
1992,LAGO,3,panadería,left,1,1.300092000048608,000108_guarani3_2023-11-14_19h50.42.184.xlsx,LAGO_panadería
1993,JUKYSY,2,sonido,left,1,1.333746699849144,000108_guarani3_2023-11-14_19h50.42.184.xlsx,JUKYSY_sonido
1994,SELVA,3,espalda,left,1,1.250339600024745,000108_guarani3_2023-11-14_19h50.42.184.xlsx,SELVA_espalda
1995,MANZANA,3,sandalia,left,1,1.26714099990204,000108_guarani3_2023-11-14_19h50.42.184.xlsx,MANZANA_sandalia
1996,AREKO,2,cocinar,left,0,1.650350499898195,000108_guarani3_2023-11-14_19h50.42.184.xlsx,AREKO_cocinar
1997,OVEJA,3,labial,left,1,1.283449199981987,000108_guarani3_2023-11-14_19h50.42.184.xlsx,OVEJA_labial
1998,PARQUE,3,anillo,left,1,1.300142199965194,000108_guarani3_2023-11-14_19h50.42.184.xlsx,PARQUE_anillo
1999,EIRATÃ,2,casa,left,1,1.750382500002161,000108_guarani3_2023-11-14_19h50.42.184.xlsx,EIRATÃ_casa
2000,ÁGUILA,3,yerba,left,1,1.317097999854013,000108_guarani3_2023-11-14_19h50.42.184.xlsx,ÁGUILA_yerba
2001,REMERA,3,clavo,left,1,1.300403300207108,000108_guarani3_2023-11-14_19h50.42.184.xlsx,REMERA_clavo
2002,HA'E,1,caballo,left,1,1.316993599990383,000108_guarani3_2023-11-14_19h50.42.184.xlsx,HA'E_caballo
2003,TAPITI,2,tapa,left,1,1.566926000174135,000108_guarani3_2023-11-14_19h50.42.184.xlsx,TAPITI_tapa
2004,KA'I,2,carta,left,1,1.467093100072816,000108_guarani3_2023-11-14_19h50.42.184.xlsx,KA'I_carta
2005,MBARAKAJA,2,banana,left,1,1.233673800015822,000108_guarani3_2023-11-14_19h50.42.184.xlsx,MBARAKAJA_banana
2006,ANGUJA,2,firma,left,0,1.717019200092182,000108_guarani3_2023-11-14_19h50.42.184.xlsx,ANGUJA_firma
2007,NDE,1,cuchara,left,1,1.250385399907827,000108_guarani3_2023-11-14_19h50.42.184.xlsx,NDE_cuchara
2008,AJOGUA,2,mano,left,1,1.583687300095335,000108_guarani3_2023-11-14_19h50.42.184.xlsx,AJOGUA_mano
2009,AMBOJY,2,cielo,left,0,1.883734700037166,000108_guarani3_2023-11-14_19h50.42.184.xlsx,AMBOJY_cielo
2010,CHE,1,hoja,left,1,1.417029000120237,000108_guarani3_2023-11-14_19h50.42.184.xlsx,CHE_hoja
2011,HIJO,3,rayo,left,1,1.266857899958268,000108_guarani3_2023-11-14_19h50.42.184.xlsx,HIJO_rayo
2012,MYMBA,2,tablero,left,1,1.783765699947253,000108_guarani3_2023-11-14_19h50.42.184.xlsx,MYMBA_tablero
2013,CAMELLO,3,kiwi,left,1,1.283707600086927,000108_guarani3_2023-11-14_19h50.42.184.xlsx,CAMELLO_kiwi
2014,VAKAME,2,nave,left,0,1.950369500089437,000108_guarani3_2023-11-14_19h50.42.184.xlsx,VAKAME_nave
2015,RÍO,3,barba,left,1,1.266753300093114,000108_guarani3_2023-11-14_19h50.42.184.xlsx,RÍO_barba
2016,MERÕ,2,ala,left,1,1.450373800005764,000108_guarani3_2023-11-14_19h50.42.184.xlsx,MERÕ_ala
2017,Y,1,noche,left,1,1.283709999872372,000108_guarani3_2023-11-14_19h50.42.184.xlsx,Y_noche
2018,YVYPÓRA,1,conejo,left,1,1.683807499939576,000108_guarani3_2023-11-14_19h50.42.184.xlsx,YVYPÓRA_conejo
2019,OÑE'Ẽ,1,hormiga,left,1,1.583654399961233,000108_guarani3_2023-11-14_19h50.42.184.xlsx,OÑE'Ẽ_hormiga
2020,AGUYJE,1,azúcar,left,1,1.733688600128517,000108_guarani3_2023-11-14_19h50.42.184.xlsx,AGUYJE_azúcar
2021,TÍO,3,ricota,left,1,1.350410799961537,000108_guarani3_2023-11-14_19h50.42.184.xlsx,TÍO_ricota
2022,ARANDUKA,1,balcón,left,1,1.267015299992636,000108_guarani3_2023-11-14_19h50.42.184.xlsx,ARANDUKA_balcón
2023,COCODRILO,3,codo,left,1,1.300406400114298,000108_guarani3_2023-11-14_19h50.42.184.xlsx,COCODRILO_codo
2024,OGUATA,2,avena,left,1,1.783879100112244,000108_guarani3_2023-11-14_19h50.42.184.xlsx,OGUATA_avena
2025,KURE,2,edificio,left,1,1.416997899999842,000108_guarani3_2023-11-14_19h50.42.184.xlsx,KURE_edificio
2026,VIDA,3,trapo,left,1,1.233711700187996,000108_guarani3_2023-11-14_19h50.42.184.xlsx,VIDA_trapo
2027,CACHORRO,3,cebolla,left,1,1.267060399986804,000108_guarani3_2023-11-14_19h50.42.184.xlsx,CACHORRO_cebolla
2028,KUIMBA'E,1,noche,left,1,1.250466800061986,000108_guarani3_2023-11-14_19h50.42.184.xlsx,KUIMBA'E_noche
2029,KARUMBE,2,arroz,left,1,1.300186200067401,000108_guarani3_2023-11-14_19h50.42.184.xlsx,KARUMBE_arroz
2030,KUATIAÑE'Ẽ,1,hierro,left,1,1.35037159989588,000108_guarani3_2023-11-14_19h50.42.184.xlsx,KUATIAÑE'Ẽ_hierro
2031,MITÃKUÑA'I,1,gallo,left,1,1.283570399973541,000108_guarani3_2023-11-14_19h50.42.184.xlsx,MITÃKUÑA'I_gallo
2032,OÑANI,2,ojo,left,1,2.000337700126693,000108_guarani3_2023-11-14_19h50.42.184.xlsx,OÑANI_ojo
2033,KO'Ẽ,1,vaso,left,1,1.767080599907786,000108_guarani3_2023-11-14_19h50.42.184.xlsx,KO'Ẽ_vaso
2034,CABEZA,3,té,left,1,1.417072700103745,000108_guarani3_2023-11-14_19h50.42.184.xlsx,CABEZA_té
2035,RUPI'A,2,rubí,left,1,1.3837059000507,000108_guarani3_2023-11-14_19h50.42.184.xlsx,RUPI'A_rubí
2036,KARAI,1,amanecer,left,1,1.283699400024489,000108_guarani3_2023-11-14_19h50.42.184.xlsx,KARAI_amanecer
2037,ÑATI'Ũ,2,hormigón,left,1,1.533687899820507,000108_guarani3_2023-11-14_19h50.42.184.xlsx,ÑATI'Ũ_hormigón
2038,YPE,2,termo,left,1,1.717028100043535,000108_guarani3_2023-11-14_19h50.42.184.xlsx,YPE_termo
2039,CIRUELA,3,ladrido,left,1,1.283719099825248,000108_guarani3_2023-11-14_19h50.42.184.xlsx,CIRUELA_ladrido
2040,KAVAJU,2,tarde,left,1,1.233744299970567,000108_guarani3_2023-11-14_19h50.42.184.xlsx,KAVAJU_tarde
2041,AVATI,2,araña,left,1,1.267042000079527,000108_guarani3_2023-11-14_19h50.42.184.xlsx,AVATI_araña
2042,TAHÝI,2,luna,left,0,1.317029000027105,000108_guarani3_2023-11-14_19h50.42.184.xlsx,TAHÝI_luna
2043,IPORÃ,1,aquel,left,1,1.317115300102159,000108_guarani3_2023-11-14_19h50.42.184.xlsx,IPORÃ_aquel
2044,SERPIENTE,3,horno,left,1,1.283724599983543,000108_guarani3_2023-11-14_19h50.42.184.xlsx,SERPIENTE_horno
2045,SALUD,3,vocal,left,1,1.483641499886289,000108_guarani3_2023-11-14_19h50.42.184.xlsx,SALUD_vocal
2046,JAGUA,2,fruta,left,1,1.283713100012392,000108_guarani3_2023-11-14_19h50.42.184.xlsx,JAGUA_fruta
2047,MBOREROTOCHU,2,capa,left,1,1.517090299865231,000108_guarani3_2023-11-14_19h50.42.184.xlsx,MBOREROTOCHU_capa
2048,ASAJE,1,descanso,right,1,1.617038500029594,000108_guarani3_2023-11-14_19h50.42.184.xlsx,ASAJE_descanso
2049,KA'ARU,1,día,right,1,1.35040510003455,000108_guarani3_2023-11-14_19h50.42.184.xlsx,KA'ARU_día
2050,TEMBIPORU,2,cuchara,right,1,1.30036440002732,000108_guarani3_2023-11-14_19h50.42.184.xlsx,TEMBIPORU_cuchara
2051,AMO,1,ese,right,1,1.350409900071099,000108_guarani3_2023-11-14_19h50.42.184.xlsx,AMO_ese
2052,MBERU,2,zumbido,right,1,1.233636500081047,000108_guarani3_2023-11-14_19h50.42.184.xlsx,MBERU_zumbido
2053,MITÃ,1,joven,right,1,1.300356100080535,000108_guarani3_2023-11-14_19h50.42.184.xlsx,MITÃ_joven
2054,HE'Ẽ,2,sabor,right,0,1.500173000153154,000108_guarani3_2023-11-14_19h50.42.184.xlsx,HE'Ẽ_sabor
2055,TIGRE,3,león,right,1,1.317053599981591,000108_guarani3_2023-11-14_19h50.42.184.xlsx,TIGRE_león
2056,YVA,1,manzana,right,1,1.433733600191772,000108_guarani3_2023-11-14_19h50.42.184.xlsx,YVA_manzana
2057,AVENA,3,cereal,right,1,1.267070300178602,000108_guarani3_2023-11-14_19h50.42.184.xlsx,AVENA_cereal
2058,GUYRA,2,ave,right,1,1.300362900132313,000108_guarani3_2023-11-14_19h50.42.184.xlsx,GUYRA_ave
2059,KUÑATAI,1,señorita,right,1,1.283519400050864,000108_guarani3_2023-11-14_19h50.42.184.xlsx,KUÑATAI_señorita
2060,JUKY,2,salado,right,1,1.333683099830523,000108_guarani3_2023-11-14_19h50.42.184.xlsx,JUKY_salado
2061,IVAI,1,horrible,right,1,1.383678599959239,000108_guarani3_2023-11-14_19h50.42.184.xlsx,IVAI_horrible
2062,HUMANO,3,persona,right,1,1.26707429997623,000108_guarani3_2023-11-14_19h50.42.184.xlsx,HUMANO_persona
2063,TRIGO,3,maíz,right,1,1.216992100002244,000108_guarani3_2023-11-14_19h50.42.184.xlsx,TRIGO_maíz
2064,CARA,3,rostro,right,1,1.250361799960956,000108_guarani3_2023-11-14_19h50.42.184.xlsx,CARA_rostro
2065,MANO,3,dedo,right,1,1.216818299842998,000108_guarani3_2023-11-14_19h50.42.184.xlsx,MANO_dedo
2066,FAMILIA,3,padres,right,1,1.233763600001112,000108_guarani3_2023-11-14_19h50.42.184.xlsx,FAMILIA_padres
2067,HO'U,1,tomar,right,1,1.533707699971274,000108_guarani3_2023-11-14_19h50.42.184.xlsx,HO'U_tomar
2068,AMIGO,3,compañía,right,1,1.266795899951831,000108_guarani3_2023-11-14_19h50.42.184.xlsx,AMIGO_compañía
2069,KAMBY,1,vaca,right,1,1.283728600014001,000108_guarani3_2023-11-14_19h50.42.184.xlsx,KAMBY_vaca
2070,ÑANDU,2,bicho,right,1,1.283743900014088,000108_guarani3_2023-11-14_19h50.42.184.xlsx,ÑANDU_bicho
2071,PYHAREVE,1,amanecer,right,1,1.333715699845925,000108_guarani3_2023-11-14_19h50.42.184.xlsx,PYHAREVE_amanecer
2072,PULPO,3,calamar,right,1,1.250355200143531,000108_guarani3_2023-11-14_19h50.42.184.xlsx,PULPO_calamar
2073,KARIA'Y,1,joven,right,1,1.317012700019404,000108_guarani3_2023-11-14_19h50.42.184.xlsx,KARIA'Y_joven
2074,ÓGA,1,hogar,right,1,1.417009900091216,000108_guarani3_2023-11-14_19h50.42.184.xlsx,ÓGA_hogar
2075,BRAZO,3,codo,right,1,1.283720600185916,000108_guarani3_2023-11-14_19h50.42.184.xlsx,BRAZO_codo
2076,PETEĨ,1,uno,right,1,1.317022900097072,000108_guarani3_2023-11-14_19h50.42.184.xlsx,PETEĨ_uno
2077,PEẼ,1,nosotros,right,1,1.333740099798888,000108_guarani3_2023-11-14_19h50.42.184.xlsx,PEẼ_nosotros
2078,PIE,3,vidrio,left,1,1.217013800051063,000108_guarani3_2023-11-14_19h50.42.184.xlsx,PIE_vidrio
2079,PERA,3,luz,left,1,1.233672099886462,000108_guarani3_2023-11-14_19h50.42.184.xlsx,PERA_luz
2080,OVEVE,2,pan,left,1,1.383681100094691,000108_guarani3_2023-11-14_19h50.42.184.xlsx,OVEVE_pan
2081,OHAI,1,melón,left,1,1.317048500059173,000108_guarani3_2023-11-14_19h50.42.184.xlsx,OHAI_melón
2082,YVY'A,2,caballo,left,1,1.567023299867287,000108_guarani3_2023-11-14_19h50.42.184.xlsx,YVY'A_caballo
2083,PIRA,2,dama,left,1,1.367091400083154,000108_guarani3_2023-11-14_19h50.42.184.xlsx,PIRA_dama
2084,PYHARE,1,pelo,left,1,1.350367400096729,000108_guarani3_2023-11-14_19h50.42.184.xlsx,PYHARE_pelo
2085,MADRE,3,tecla,left,1,1.233746799873188,000108_guarani3_2023-11-14_19h50.42.184.xlsx,MADRE_tecla
2086,TEMBI'U,2,muchacho,left,1,1.383645399939269,000108_guarani3_2023-11-14_19h50.42.184.xlsx,TEMBI'U_muchacho
2087,AVATI'I,2,aguja,left,1,1.300401800079271,000108_guarani3_2023-11-14_19h50.42.184.xlsx,AVATI'I_aguja
2088,CHEAÑYRÕ,1,mañana,left,0,1.783757500117645,000108_guarani3_2023-11-14_19h50.42.184.xlsx,CHEAÑYRÕ_mañana
2089,CUERPO,3,ventana,left,1,1.250435499940068,000108_guarani3_2023-11-14_19h50.42.184.xlsx,CUERPO_ventana
2090,POLLO,3,cielo,left,1,1.267021799925715,000108_guarani3_2023-11-14_19h50.42.184.xlsx,POLLO_cielo
2091,SEVÓI,2,señal,left,1,1.233748399885371,000108_guarani3_2023-11-14_19h50.42.184.xlsx,SEVÓI_señal
2092,PAKOVA,2,pala,left,1,1.333758200053126,000108_guarani3_2023-11-14_19h50.42.184.xlsx,PAKOVA_pala
2093,MITÃ'I,1,salado,left,1,1.267054099822417,000108_guarani3_2023-11-14_19h50.42.184.xlsx,MITÃ'I_salado
2094,KUATIAHAIPYRE,1,manguera,left,1,1.967040200019255,000108_guarani3_2023-11-14_19h50.42.184.xlsx,KUATIAHAIPYRE_manguera
2095,RELOJ,3,arbusto,left,1,1.20037079998292,000108_guarani3_2023-11-14_19h50.42.184.xlsx,RELOJ_arbusto
2096,OÑARÕ,2,pescado,left,1,1.267015299992636,000108_guarani3_2023-11-14_19h50.42.184.xlsx,OÑARÕ_pescado
2097,CEBRA,3,pastas,left,1,1.267040699953213,000108_guarani3_2023-11-14_19h50.42.184.xlsx,CEBRA_pastas
2098,KUÑAKARAI,1,zanahoria,left,1,1.300359999993816,000108_guarani3_2023-11-14_19h50.42.184.xlsx,KUÑAKARAI_zanahoria
2099,OMOÑE'Ẽ,1,araña,left,1,2.017033700132743,000108_guarani3_2023-11-14_19h50.42.184.xlsx,OMOÑE'Ẽ_araña
2100,ENERGÍA,3,ojo,left,1,1.317671699915081,000108_guarani3_2023-11-14_19h50.42.184.xlsx,ENERGÍA_ojo
2101,CAMPO,3,vidrio,left,1,1.250422200188041,000108_guarani3_2023-11-14_19h50.42.184.xlsx,CAMPO_vidrio
2102,DAMA,3,lago,left,1,1.433711899910122,000108_guarani3_2023-11-14_19h50.42.184.xlsx,DAMA_lago
2103,PE,1,mano,left,1,1.366983499843627,000108_guarani3_2023-11-14_19h50.42.184.xlsx,PE_mano
2104,MBUJAPE,1,reja,left,1,1.283728499896824,000108_guarani3_2023-11-14_19h50.42.184.xlsx,MBUJAPE_reja
2105,KUÑA,1,farol,left,1,1.333781799999997,000108_guarani3_2023-11-14_19h50.42.184.xlsx,KUÑA_farol
2106,PARRILLA,3,zócalo,left,1,1.283650700002909,000108_guarani3_2023-11-14_19h50.42.184.xlsx,PARRILLA_zócalo
2107,ATÚN,3,pelota,left,1,1.266846900107339,000108_guarani3_2023-11-14_19h50.42.184.xlsx,ATÚN_pelota
2108,PÝRA,2,cocido,right,1,1.267182199982926,000108_guarani3_2023-11-14_19h50.42.184.xlsx,PÝRA_cocido
2109,SO'O,2,bife,right,1,1.283749700058252,000108_guarani3_2023-11-14_19h50.42.184.xlsx,SO'O_bife
2110,KAGUY,1,vino,right,1,1.250393400201574,000108_guarani3_2023-11-14_19h50.42.184.xlsx,KAGUY_vino
2111,RYGUASU,2,carne,right,0,1.700315400026739,000108_guarani3_2023-11-14_19h50.42.184.xlsx,RYGUASU_carne
2112,LAGO,3,laguna,right,1,1.33372569992207,000108_guarani3_2023-11-14_19h50.42.184.xlsx,LAGO_laguna
2113,JUKYSY,2,caldo,right,1,1.283735600067303,000108_guarani3_2023-11-14_19h50.42.184.xlsx,JUKYSY_caldo
2114,SELVA,3,bosque,right,1,1.267057900084183,000108_guarani3_2023-11-14_19h50.42.184.xlsx,SELVA_bosque
2115,MANZANA,3,rojo,right,1,1.550429099937901,000108_guarani3_2023-11-14_19h50.42.184.xlsx,MANZANA_rojo
2116,AREKO,2,poseer,right,1,2.017125200014561,000108_guarani3_2023-11-14_19h50.42.184.xlsx,AREKO_poseer
2117,OVEJA,3,lana,right,1,1.517056100070477,000108_guarani3_2023-11-14_19h50.42.184.xlsx,OVEJA_lana
2118,PARQUE,3,plaza,right,1,1.233716699993238,000108_guarani3_2023-11-14_19h50.42.184.xlsx,PARQUE_plaza
2119,EIRATÃ,2,dulce,right,1,1.300398500170559,000108_guarani3_2023-11-14_19h50.42.184.xlsx,EIRATÃ_dulce
2120,ÁGUILA,3,halcón,right,1,1.233734400011599,000108_guarani3_2023-11-14_19h50.42.184.xlsx,ÁGUILA_halcón
2121,REMERA,3,camiseta,right,1,1.266986000118777,000108_guarani3_2023-11-14_19h50.42.184.xlsx,REMERA_camiseta
2122,HA'E,1,ella,right,1,2.217038200004026,000108_guarani3_2023-11-14_19h50.42.184.xlsx,HA'E_ella
2123,TAPITI,2,saltarín,right,0,1.867012500064448,000108_guarani3_2023-11-14_19h50.42.184.xlsx,TAPITI_saltarín
2124,KA'I,2,chimpancé,right,0,2.367089400067925,000108_guarani3_2023-11-14_19h50.42.184.xlsx,KA'I_chimpancé
2125,MBARAKAJA,2,felino,right,1,1.300418100086972,000108_guarani3_2023-11-14_19h50.42.184.xlsx,MBARAKAJA_felino
2126,ANGUJA,2,rata,right,0,2.200433599995449,000108_guarani3_2023-11-14_19h50.42.184.xlsx,ANGUJA_rata
2127,NDE,1,tú,right,1,1.250360999954864,000108_guarani3_2023-11-14_19h50.42.184.xlsx,NDE_tú
2128,AJOGUA,2,vender,right,0,1.783740800106898,000108_guarani3_2023-11-14_19h50.42.184.xlsx,AJOGUA_vender
2129,AMBOJY,2,comida,right,1,1.433680800022557,000108_guarani3_2023-11-14_19h50.42.184.xlsx,AMBOJY_comida
2130,CHE,1,mi,right,1,1.267025199951604,000108_guarani3_2023-11-14_19h50.42.184.xlsx,CHE_mi
2131,HIJO,3,bebé,right,1,1.26707880012691,000108_guarani3_2023-11-14_19h50.42.184.xlsx,HIJO_bebé
2132,MYMBA,2,mascota,right,1,1.450345299905166,000108_guarani3_2023-11-14_19h50.42.184.xlsx,MYMBA_mascota
2133,CAMELLO,3,joroba,right,1,1.300362100126222,000108_guarani3_2023-11-14_19h50.42.184.xlsx,CAMELLO_joroba
2134,VAKAME,2,vaca,right,1,1.333918999880552,000108_guarani3_2023-11-14_19h50.42.184.xlsx,VAKAME_vaca
2135,RÍO,3,pez,right,1,1.233734400011599,000108_guarani3_2023-11-14_19h50.42.184.xlsx,RÍO_pez
2136,MERÕ,2,sandía,right,1,1.767205000156537,000108_guarani3_2023-11-14_19h50.42.184.xlsx,MERÕ_sandía
2137,Y,1,río,right,1,1.61704139993526,000108_guarani3_2023-11-14_19h50.42.184.xlsx,Y_río
2138,MITÃKUÑA'I,1,mujer,right,1,0.867028099950403,000109_guarani3_2023-11-15_09h45.39.371.xlsx,MITÃKUÑA'I_mujer
2139,IVAI,1,estrella,left,1,1.083682200172916,000109_guarani3_2023-11-15_09h45.39.371.xlsx,IVAI_estrella
2140,ÑATI'Ũ,2,picadura,right,1,1.100340500008315,000109_guarani3_2023-11-15_09h45.39.371.xlsx,ÑATI'Ũ_picadura
2141,AVENA,3,tortuga,left,1,1.367086600046605,000109_guarani3_2023-11-15_09h45.39.371.xlsx,AVENA_tortuga
2142,TRIGO,3,oreja,left,1,1.333692700136453,000109_guarani3_2023-11-15_09h45.39.371.xlsx,TRIGO_oreja
2143,PEẼ,1,pera,left,1,1.16702640010044,000109_guarani3_2023-11-15_09h45.39.371.xlsx,PEẼ_pera
2144,OÑE'Ẽ,1,decir,right,1,1.75035690004006,000109_guarani3_2023-11-15_09h45.39.371.xlsx,OÑE'Ẽ_decir
2145,COCODRILO,3,pantano,right,1,1.067057099891827,000109_guarani3_2023-11-15_09h45.39.371.xlsx,COCODRILO_pantano
2146,KAMBY,1,leer,left,1,1.100374800153077,000109_guarani3_2023-11-15_09h45.39.371.xlsx,KAMBY_leer
2147,MITÃ,1,atún,left,1,1.217075099935755,000109_guarani3_2023-11-15_09h45.39.371.xlsx,MITÃ_atún
2148,SALUD,3,vida,right,1,0.950377400033176,000109_guarani3_2023-11-15_09h45.39.371.xlsx,SALUD_vida
2149,KO'Ẽ,1,mañana,right,1,0.9837966000195593,000109_guarani3_2023-11-15_09h45.39.371.xlsx,KO'Ẽ_mañana
2150,JUKY,2,casa,left,1,1.317030200036243,000109_guarani3_2023-11-15_09h45.39.371.xlsx,JUKY_casa
2151,TAHÝI,2,hormiguero,right,1,0.9838042000774294,000109_guarani3_2023-11-15_09h45.39.371.xlsx,TAHÝI_hormiguero
2152,KARUMBE,2,lento,right,1,1.167059500003234,000109_guarani3_2023-11-15_09h45.39.371.xlsx,KARUMBE_lento
2153,ÑANDU,2,papa,left,1,1.700361900031567,000109_guarani3_2023-11-15_09h45.39.371.xlsx,ÑANDU_papa
2154,HUMANO,3,cartón,left,1,1.300385100068524,000109_guarani3_2023-11-15_09h45.39.371.xlsx,HUMANO_cartón
